id,species,lat,lng,date,n_calls,ind_mean_freq,ind_sd_freq,ind_mean_time,ind_sd_time,sp_mean_freq,sp_sd_freq,sp_mean_time,sp_sd_time,z_freq,z_time,Hourly_temp,Tmax,Tmin
23510,Crinia parinsignifera,-26.5853008,152.7468547,2018-05-24,5,4125,0,0.1802,0.00268328157299975,3745.7335200746966,400.4386008805863,0.26865564892623717,0.1331758505542666,0.9471276722355831,-0.6642018696189457,22.221504466066374,24.1,14.7
23511,Crinia parinsignifera,-26.58541689,152.7468321,2018-05-24,10,3750,0,0.1764,0.012527303514058136,3745.7335200746966,400.4386008805863,0.26865564892623717,0.1331758505542666,0.01065451711178994,-0.6927355713688104,20.550563832172866,24.1,14.7
23656,Crinia insignifera,-32.29073828,115.7189632,2018-05-27,10,2953.14,283.86882808007573,0.1282,0.008508818954473061,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,-0.9156071762759284,-1.6092967835047953,19.61214917168243,20.8,15.2
23753,Limnodynastes peronii,-36.4545,142.027,2018-05-27,10,1200.03,59.3032517377139,0.0311,0.0027668674625929528,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,0.5101707845846695,-1.353455044931253,20.828377351671847,22.4,6.8
23795,Limnodynastes peronii,-36.4996,142.019,2018-05-28,9,1197.9555555555555,41.36191216297642,0.06955555555555555,0.010038813564250397,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,0.5038250377724545,-0.796240026668352,17.989550362860378,20,11.5
23850,Limnodynastes dorsalis,-28.56403755,114.7434025,2018-05-29,10,516.8,0,0.1126,0.007876829593462364,609.3869100851723,130.14403413365415,0.1649470189701897,0.07146197873104482,-0.7114187807493986,-0.7325156663685957,20.998287537445727,22.2,9.3
23857,Limnodynastes peronii,-32.346,152.319,2018-05-29,10,1115.62,29.662164452379386,0.2521,0.01680905840445694,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,0.2519597296424316,1.8488005786599355,17.072489808663512,22,12
23969,Crinia insignifera,-32.0245,115.922,2018-05-30,10,3253.0899999999997,45.26140003726493,0.2047,0.017359275458510483,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,-0.22899631462153702,-0.22886965662403813,16.43535949966195,22.5,8.5
23977,Crinia insignifera,-33.66171857,115.0561787,2018-05-31,9,3718.7555555555555,104.83432299479875,0.25966666666666666,0.014317821063276366,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,0.8369514378131061,0.7629927975050986,12.655068485833652,18.6,14.5
24115,Crinia insignifera,-32.15168598,115.8440371,2018-06-03,9,4270.855555555556,49.384236126296095,0.29444444444444445,0.025194796640929197,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,2.100754927459347,1.3905508087086969,21.6,21.6,6.2
24116,Crinia insignifera,-31.85477924,115.7583603,2018-06-03,8,2929.6499999999996,43.420962679332746,0.2045,0.02636014307353325,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,-0.9693777685088399,-0.23247861643287682,15.72570188830599,19.1,10.9
24200,Crinia insignifera,-32.0232,115.932,2018-06-06,10,4434.38,108.71144067361696,0.2495,0.009442810316143531,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,2.4750761800066234,0.5795373405558043,12.742121340917253,18.6,11
24397,Crinia parinsignifera,-36.03382442,146.9962099,2018-06-09,7,3790.2000000000003,119.30041911074751,0.22285714285714286,0.01718942088833101,3745.7335200746966,400.4386008805863,0.26865564892623717,0.1331758505542666,0.11104443934106124,-0.34389497704339644,14.6,14.6,10.5
24399,Crinia parinsignifera,-36.03364571,146.9933649,2018-06-09,3,3406.266666666667,54.155455249987,0.45033333333333336,0.020207259421636918,3745.7335200746966,400.4386008805863,0.26865564892623717,0.1331758505542666,-0.8477375873892367,1.364193910915298,14.6,14.6,10.5
24476,Limnodynastes dorsalis,-31.93432034,115.7975416,2018-06-10,3,430.7,0,0.21833333333333332,0.024501700621249397,609.3869100851723,130.14403413365415,0.1649470189701897,0.07146197873104482,-1.3729934781464208,0.7470589999203493,19.4578213073507,19.6,13.9
24530,Crinia insignifera,-32.0231,115.954,2018-06-10,10,3356.24,73.99043782063268,0.2534,0.027166973413401137,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,0.007122739819705095,0.6499120568281569,14.086848225641079,19.5,10.55
24569,Crinia parinsignifera,-35.57322371,144.1920543,2018-06-11,3,4312.5,93.69999999999982,0.2603333333333333,0.025696951829610695,3745.7335200746966,400.4386008805863,0.26865564892623717,0.1331758505542666,1.4153642497974797,-0.062491176577938796,16.899498654397636,17.2,5.7
24615,Limnodynastes dorsalis,-31.93445706,115.7976136,2018-06-11,4,430.7,0,0.277,0.003999999999999976,609.3869100851723,130.14403413365415,0.1649470189701897,0.07146197873104482,-1.3729934781464208,1.5680083733971921,13.545763766072488,17.9,10.2
24633,Limnodynastes peronii,-27.44281719,152.9385736,2018-03-10,10,1509.4,120.65468632976227,0.0803,0.004571651780264982,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,1.4565367846732857,-0.6405546979598211,22.302153952253192,26.7,20.1
24643,Crinia insignifera,-31.89671079,116.0032898,2018-06-12,10,3768.78,115.24792405939468,0.1885,0.010298327803850277,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,0.951461612521499,-0.5211954011399631,17.707675198027175,19.6,10.9
24649,Limnodynastes dorsalis,-31.93444738,115.7976417,2018-06-12,6,430.7,0,0.20333333333333334,0.009352361555600092,609.3869100851723,130.14403413365415,0.1649470189701897,0.07146197873104482,-1.3729934781464208,0.537157171474566,15.865084423637095,19.5,12.5
24679,Crinia insignifera,-31.92027324,115.9486631,2018-06-13,9,3156.266666666667,46.849999999999916,0.14744444444444443,0.005052502130408034,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,-0.4506330951791301,-1.262034650787661,17.7,17.7,6.5
24740,Crinia insignifera,-33.70701742,115.3473115,2018-06-14,10,3403.14,45.30970462641906,0.1894,0.007074209810603906,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,0.1144807975346277,-0.5049550820001892,14.454810060549846,18.4,6.3
24919,Crinia parinsignifera,-26.57773722,152.9564361,2018-06-14,4,4195.35,46.90000000000009,0.164,0.007659416862050712,3745.7335200746966,400.4386008805863,0.26865564892623717,0.1331758505542666,1.1228100361368076,-0.7858455454999479,21.167453324070582,22.3,16.8
25014,Crinia insignifera,-32.23374411,115.9866554,2018-06-20,10,3093.8,0,0.099,0.012684198393626967,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,-0.5936245665066103,-2.1362049155952283,19.09306561131758,19.3,11.1
25035,Crinia insignifera,-32.4887,115.769,2018-06-17,9,4166.666666666667,133.49128248690997,0.27655555555555555,0.020286147435572326,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,1.8622577686835053,1.0677494035848012,20.500279848231408,20.7,12.8
25103,Crinia insignifera,-31.89388912,116.0014318,2018-06-21,10,3168.77,86.13096036462917,0.2502,0.020884869589676107,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,-0.4220119100697721,0.5921686998867389,17.381551678946316,19.8,8.8
25116,Limnodynastes dorsalis,-31.63460223,116.4613328,2018-02-27,7,689.1,0,0.07042857142857142,0.005380741673076392,609.3869100851723,130.14403413365415,0.1649470189701897,0.07146197873104482,0.6124989934841323,-1.32263966405617,23.101610807384436,25,12.5
25212,Crinia insignifera,-32.0104,115.941,2018-06-21,10,3084.42,29.662164452379457,0.2041,0.005108815909777913,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,-0.615096178049595,-0.2396965360505537,14.837048276044651,19.900000000000002,11.033333333333333
25335,Crinia insignifera,-32.0362,115.963,2018-06-24,10,4040.5899999999997,53.2236883351765,0.2213,0.0044981477669517895,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,1.5736576395469362,0.07067400750956421,20.906003919594745,22,11
25374,Crinia insignifera,-32.035,115.955,2018-06-24,9,3343.733333333333,46.90000000000009,0.20977777777777779,0.008743251365736003,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,-0.021506075570940864,-0.13724217703296943,19.56246363842915,22,11
25420,Crinia parinsignifera,-26.5774511,152.9561896,2018-06-26,4,4007.825,300.1581624743862,0.194,0.0062716292407422655,3745.7335200746966,400.4386008805863,0.26865564892623717,0.1331758505542666,0.6545110270312348,-0.5605794790536474,19.138514594055508,19.7,13.7
25499,Crinia insignifera,-32.32933594,115.8205547,2018-06-27,10,3056.28,48.43811171656752,0.206,0.0053748384988656925,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,-0.6795110126785482,-0.20541141786658743,NA,NA,NA
25591,Crinia parinsignifera,-27.6802,152.925,2018-06-28,5,4143.78,122.2580549493571,0.1782,0.026715164233071825,3745.7335200746966,400.4386008805863,0.26865564892623717,0.1331758505542666,0.994026247844182,-0.6792196073820324,15.24242101942183,21.5,12.1
25822,Crinia parinsignifera,-27.08625385,152.7584983,2018-07-02,4,4031.2,0,0.20375,0.016049402896473542,3745.7335200746966,400.4386008805863,0.26865564892623717,0.1331758505542666,0.7128845203672846,-0.48736800745859987,23.979380369406016,24.2,14.9
25823,Crinia parinsignifera,-27.08633083,152.7585088,2018-07-02,8,3960.9125,139.5092668453042,0.2085,0.006210590034081179,3745.7335200746966,400.4386008805863,0.26865564892623717,0.1331758505542666,0.5373582353252484,-0.4517008802712689,23.979380193302163,24.2,14.9
25894,Crinia insignifera,-32.034,115.955,2018-07-03,10,3290.58,29.662164452379457,0.1613,0.005696977756280572,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,-0.14317854098118593,-1.0120139351420103,17.38857026798621,18.75,12.5
25981,Crinia insignifera,-31.89431373,115.9922537,2018-07-04,10,3168.76,86.10435787139008,0.1322,0.008175845182269803,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,-0.42203480091363405,-1.5371175873280236,17.671775633364167,18.5,10.1
26013,Crinia insignifera,-31.89450237,115.9919854,2018-07-04,10,2915.58,29.662164452379457,0.2073,0.007587270040447131,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,-1.001585185823316,-0.18195317910913622,16.675221171258293,18.5,10.1
26033,Crinia parinsignifera,-29.5229,149.665,2018-03-06,6,3437.5333333333333,48.43811171656752,0.131,0.017389652095427328,3745.7335200746966,400.4386008805863,0.26865564892623717,0.1331758505542666,-0.7696565367664712,-1.0336382185908783,22.46255624487163,22.5,20.4
26067,Crinia insignifera,-31.89422327,115.9922967,2018-07-05,10,2812.5,98.7684722525922,0.2058,0.012117938952001878,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,-1.2375440043575205,-0.2090203776754256,15.49059542755035,15.7,7.3
26102,Crinia insignifera,-31.89367664,116.0485752,2018-07-05,5,3075.04,41.948635257896136,0.1996,0.010922453936730516,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,-0.6365677895925798,-0.32089813174942183,11.113269545096681,15.7,7.3
26219,Crinia insignifera,-32.0533,115.984,2018-07-06,4,3070.3500000000004,46.90000000000009,0.254,0.008445906306213292,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,-0.6473035953640711,0.6607389362546724,13.950434248031181,19.5,7.25
26442,Crinia insignifera,-31.89423726,115.9922337,2018-07-10,10,3000,0,0.2263,0.013548677672255203,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,-0.8083406819364555,0.16089800273052884,18.645750209935578,22.5,4.6
26458,Crinia insignifera,-32.02835053,115.9254591,2018-07-10,10,3262.51,275.2430782256132,0.2024,0.022925967809451366,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,-0.2074331397031015,-0.27037269442568174,11.815378821718365,21.766666666666666,8.6
26515,Limnodynastes peronii,-37.2258,144.316,2018-02-22,6,1031.2,0,0.07266666666666666,0.002338090388900022,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,-0.0062819154022748,-0.7511605105996978,22.699924473236198,23.5,18
26618,Crinia insignifera,-31.89375558,115.9962502,2018-07-13,10,3000,0,0.1736,0.005189733454940946,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,-0.8083406819364555,-0.7900629068984374,17.030233887401337,19,9.8
26721,Crinia insignifera,-33.5359,115.758,2018-07-13,5,2906.2,0,0.262,0.0028284271247461927,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,-1.0230567973663007,0.8050973286082158,15.54079129626283,18.2,6
26724,Crinia insignifera,-33.5734,115.818,2018-07-15,10,2962.48,65.5855133055736,0.2178,0.00451663591625449,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,-0.8942271281083934,0.007517210854888976,15.50568956793212,15.8,4
26740,Crinia insignifera,-31.89424123,115.9923764,2018-07-15,10,3000,0,0.1945,0.003865804501581071,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,-0.8083406819364555,-0.41292660687480554,14.945084932231836,16.8,8.1
26762,Crinia insignifera,-31.8947172,115.9920543,2018-07-16,10,3065.6600000000003,45.30970462641906,0.1785,0.013615758843666727,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,-0.6580394011355635,-0.7016433915818924,18.11191665991459,18.3,10.6
26807,Crinia insignifera,-32.0225,115.921,2018-07-16,10,3000,0,0.2135,0.008910044269749109,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,-0.8083406819364555,-0.0700754250351405,13.347878133669214,17.266666666666666,10.8
26808,Crinia insignifera,-32.023,115.921,2018-07-16,8,3117.2250000000004,43.37467167434395,0.236625,0.017328238720160143,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,-0.5400027647588048,0.3472105528618206,13.347871271454459,17.266666666666666,10.8
26853,Crinia insignifera,-31.89428143,115.9922369,2018-07-17,10,2943.72,48.43811171656752,0.212,0.014779866184930242,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,-0.9371703511943629,-0.09714262360142989,16.41386738279028,18.6,8.3
26901,Crinia insignifera,-32.0249,115.927,2018-07-18,10,3103.17,29.63054167577765,0.2377,0.009989438867568532,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,-0.5721758458074885,0.36660871183432786,10.914927922746097,18.8,8.4
26947,Crinia insignifera,-32.0165,115.944,2018-07-19,10,3150.02,48.3864719386179,0.132,0.02148901528171493,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,-0.46493224231187863,-1.5407265471368623,18.225666251290725,18.5,7.2
26954,Crinia insignifera,-32.0194,115.946,2018-07-19,10,3140.65,49.3842361262961,0.186,0.0039440531887330816,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,-0.48638096301100037,-0.5663073987504454,18.225657998643726,18.5,7.2
27066,Crinia insignifera,-32.0228,115.949,2018-07-21,10,3178.13,29.630541675777653,0.1696,0.009082339395160743,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,-0.40058608021451225,-0.8622421030752091,19.375186922473098,19.7,6.25
27071,Crinia insignifera,-32.0015,115.967,2018-07-21,9,3739.5555555555557,118.99864611741505,0.1758888888888889,0.021641652226923692,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,0.8845643930470166,-0.7487603668639512,19.7,19.7,6.25
27073,Crinia insignifera,-32.0013,115.965,2018-07-21,10,3375,0,0.17759999999999998,0.00800277729569207,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,0.050065962905674555,-0.7178837107216661,19.37525761237366,19.7,6.25
27096,Crinia insignifera,-33.66152407,115.0560848,2018-07-21,10,3046.9,49.43694075396576,0.2784,0.008579044235810868,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,-0.7009826242215329,1.101032032932979,17.187211833273462,18,14.2
27104,Crinia insignifera,-32.00078518,116.0621157,2018-07-21,10,2990.62,29.662164452379457,0.2058,0.019089263998384013,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,-0.8298122934794402,-0.2090203776754256,15.5,15.5,10
27197,Crinia insignifera,-32.1037,115.817,2018-07-22,10,3796.9,49.43694075396576,0.2272,0.007899367063252602,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,1.0158306654627272,0.17713832187030265,15.735823789661099,18.5,14.1
27200,Crinia insignifera,-32.0191,115.938,2018-07-23,10,3243.72,48.3864719386179,0.1865,0.00846233484985741,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,-0.2504450353206588,-0.557284999228349,7.195934251289999,20,6.75
27215,Crinia parinsignifera,-27.94351638,153.2380157,2018-07-05,10,4218.76,108.27242595519064,0.1769,0.012123897429823833,3745.7335200746966,400.4386008805863,0.26865564892623717,0.1331758505542666,1.181270933634002,-0.6889811369280386,22.90769561842991,24.2,10.5
27216,Crinia parinsignifera,-27.94348326,153.2380643,2018-07-05,5,4050,102.69797953221865,0.19,0.006123724356957951,3745.7335200746966,400.4386008805863,0.26865564892623717,0.1331758505542666,0.7598330412108245,-0.5906149545798208,22.907696060219415,24.2,10.5
27217,Crinia parinsignifera,-27.94350288,153.2380373,2018-07-05,7,4272.342857142858,50.084756734388236,0.22328571428571428,0.008380817098475265,3745.7335200746966,400.4386008805863,0.26865564892623717,0.1331758505542666,1.315081353071653,-0.3406768903798779,22.907695798507216,24.2,10.5
27319,Crinia insignifera,-32.0228,115.926,2018-07-25,10,3056.27,65.5632696967848,0.1807,0.005165053511608357,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,-0.6795339035224112,-0.6619448336846678,17.691029408877828,20.5,7
27320,Crinia insignifera,-32.0242,115.912,2018-07-25,8,2929.6499999999996,43.420962679332746,0.17024999999999998,0.017044060549059308,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,-0.9693777685088399,-0.850512983696484,17.69099289406128,20.5,7
27349,Crinia parinsignifera,-36.05377482,147.013634,2018-07-25,3,3249.9666666666667,54.09772022306783,0.4796666666666667,0.017897858344878382,3745.7335200746966,400.4386008805863,0.26865564892623717,0.1331758505542666,-1.2380595984448342,1.584454064773903,11.373944604172554,14.5,8.8
27387,Crinia insignifera,-31.89415283,115.9923166,2018-07-26,10,3009.37,82.10670631697653,0.2024,0.013825901618178671,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,-0.7868919612373337,-0.27037269442568174,9.149298667037755,20.3,9.2
27426,Limnodynastes dorsalis,-32.00763049,115.8637007,2018-07-26,7,578.3571428571429,138.12060982034095,0.14342857142857143,0.013636435786244913,609.3869100851723,130.14403413365415,0.1649470189701897,0.07146197873104482,-0.23842635150039027,-0.3011174322866901,NA,NA,NA
27500,Crinia insignifera,-32.0529,115.984,2018-07-27,10,2981.24,39.54955260317261,0.2204,0.007486283753935897,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,-0.851283905022425,0.05443368836979088,16.06193982604159,17,7
27540,Crinia insignifera,-32.0628,116.036,2018-07-27,7,3187.5,0,0.15057142857142858,0.01625686668105863,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,-0.37913735951539046,-1.2056088506018512,16.061854281016856,17,7
27588,Limnodynastes dorsalis,-31.94482827,115.8102289,2018-07-28,6,430.7,0,0.19933333333333333,0.0066231915770772155,609.3869100851723,130.14403413365415,0.1649470189701897,0.07146197873104482,-1.3729934781464208,0.4811833505556904,14.010616695396756,17.5,11
27697,Crinia parinsignifera,-29.3332,149.304,2018-07-25,4,3632.7749999999996,46.8499999999999,0.2375,0.006350852961085873,3745.7335200746966,400.4386008805863,0.26865564892623717,0.1331758505542666,-0.2820869911799087,-0.2339436827065118,NA,NA,NA
27747,Crinia insignifera,-32.02088339,115.9247097,2018-07-29,10,3318.72,48.43811171656752,0.1682,0.01619876538505327,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,-0.07876370635223279,-0.8875048217370793,19.400598954152247,19.7,7
27777,Crinia parinsignifera,-27.03470525,152.3728322,2018-07-29,9,4125,0,0.23666666666666666,0.003162277660168375,3745.7335200746966,400.4386008805863,0.26865564892623717,0.1331758505542666,0.9471276722355831,-0.2402010734411312,23.940607139847078,28.4,5.8
27904,Limnodynastes dorsalis,-31.90742542,115.7955157,2018-07-30,4,430.7,0,0.11449999999999999,0.026337552404630666,609.3869100851723,130.14403413365415,0.1649470189701897,0.07146197873104482,-1.3729934781464208,-0.7059281014321299,15.218909202488273,18.1,12.7
27905,Limnodynastes dorsalis,-31.9073077,115.7955868,2018-07-30,3,746.5,49.70985817722679,0.08499999999999999,0.0069999999999999975,609.3869100851723,130.14403413365415,0.1649470189701897,0.07146197873104482,1.0535487917488138,-1.1187350307088375,16.188642854601913,18.1,12.7
27941,Crinia insignifera,-31.9049,116.034,2018-07-31,9,3041.688888888889,49.436940753965764,0.214,0.01473091986265623,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,-0.712911297300969,-0.061053025513044035,13.727062177494975,19.4,4.7
28101,Crinia insignifera,-32.0891,116.013,2018-08-03,5,3075.02,78.4428581835211,0.1578,0.013311649033834989,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,-0.6366135712803046,-1.0751707317966854,14.936048014781402,18.6,8.130434782608695
28129,Crinia parinsignifera,-32.72459455,151.3517014,2018-08-03,10,2653.1,171.46200745354645,0.299,0.020188005239635633,3745.7335200746966,400.4386008805863,0.26865564892623717,0.1331758505542666,-2.7285918931689803,0.22785175350840417,15.968761490584118,23.4,1.1
28145,Crinia parinsignifera,-30.3382,149.757,2018-08-03,10,3562.5,0,0.3793,0.013132233456482406,3745.7335200746966,400.4386008805863,0.26865564892623717,0.1331758505542666,-0.45758206045010663,0.8308139246963354,10.462789401224247,23.5,3.1
28169,Crinia parinsignifera,-36.05620474,146.9897668,2018-08-04,4,3843.75,132.55895543744543,0.39475,0.034499999999999996,3745.7335200746966,400.4386008805863,0.26865564892623717,0.1331758505542666,0.24477280589273823,0.9468259489161799,8.570240867024125,13.2,7
28264,Crinia parinsignifera,-35.17780784,147.3659601,2018-08-04,9,2968.7444444444445,310.9499079880517,0.719,0.03817394399325279,3745.7335200746966,400.4386008805863,0.26865564892623717,0.1331758505542666,-1.9403450964058178,3.381576683756611,7.0375804934744846,14,4.1
28267,Crinia insignifera,-31.89466548,115.9921878,2018-08-04,10,2803.13,29.630541675777653,0.2764,0.021552004289366888,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,-1.2589927250566424,1.064942434844593,9.33319571015696,14.6,9.6
28274,Crinia insignifera,-32.0339,115.954,2018-08-05,6,3015.633333333333,38.293689645510426,0.18733333333333332,0.03844823359618315,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,-0.7725546626981483,-0.5422476666915217,8.761586573093105,14.5,8.356521739130434
28324,Crinia insignifera,-32.0344,115.955,2018-08-05,3,3062.5333333333333,54.155455249987,0.21866666666666668,0.012055427546683426,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,-0.6651966049832257,0.023156036693189778,10.059931967043125,14.5,8.356521739130434
28391,Limnodynastes dorsalis,-32.22776219,116.4227569,2018-08-05,3,430.7,0,0.221,0,609.3869100851723,130.14403413365415,0.1649470189701897,0.07146197873104482,-1.3729934781464208,0.7843748805329332,8.890615001231208,11.4,4.5
28517,Limnodynastes dorsalis,-31.93447537,115.7976091,2018-08-07,3,717.7666666666667,99.47745138137256,0.267,0.033451457367355455,609.3869100851723,130.14403413365415,0.1649470189701897,0.07146197873104482,0.8327677661366443,1.4280738211000028,19.503627798806146,19.7,11.1
28564,Crinia parinsignifera,-30.334,149.766,2018-08-07,3,3656.2,0,0.474,0.021931712199461304,3745.7335200746966,400.4386008805863,0.26865564892623717,0.1331758505542666,-0.22358863475650864,1.5419038077784901,6.790054334879559,16.7,3.6
28566,Crinia insignifera,-31.9865,115.938,2018-08-07,10,3159.39,45.26140003726493,0.1738,0.009681597664297627,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,-0.44348352161275684,-0.7864539470895987,14.934758677468583,19.4,9.8
28680,Crinia insignifera,-32.7373,115.773,2018-08-08,10,3103.11,135.83480530899772,0.1432,0.01015217546473004,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,-0.5723131908706631,-1.338624797841902,17.51531426977099,17.6,13.9
28694,Crinia insignifera,-32.0831,115.821,2018-08-09,6,2953.116666666667,194.41619702757967,0.25033333333333335,0.01664531966249573,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,-0.9156605882449402,0.594574673092632,8.419299419068794,15,11.4
28790,Crinia insignifera,-32.0359,115.955,2018-08-10,10,2906.2,0,0.2309,0.008171087238958265,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,-1.0230567973663007,0.24390407833381608,15.941360083146797,17.5,9.6
29002,Limnodynastes peronii,-37.97024914,143.3910629,2018-08-14,6,1890.6333333333332,38.293689645510334,0.042499999999999996,0.0030166206257996706,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,2.622733457806157,-1.18827081819397,12.114534784466645,14.6,7.5
29080,Limnodynastes dorsalis,-32.13085846,115.9145279,2018-08-15,6,689.1,0,0.149,0.005138093031466056,609.3869100851723,130.14403413365415,0.1649470189701897,0.07146197873104482,0.6124989934841323,-0.22315389600682778,17.9,17.9,10.1
29105,Crinia insignifera,-31.90061941,115.9872457,2018-08-15,7,3120.571428571429,45.72091841763869,0.20542857142857143,0.009071147352221448,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,-0.5323425073662613,-0.21572273160612596,15.00013570408741,18.3,10.6
29186,Limnodynastes dorsalis,-31.9187,115.799,2018-08-15,3,430.7,0,0.10933333333333332,0.011015141094572205,609.3869100851723,130.14403413365415,0.1649470189701897,0.07146197873104482,-1.3729934781464208,-0.7782276201190109,14.404809637283181,18.1,10.8
29242,Limnodynastes dorsalis,-32.07123002,115.9518275,2018-08-17,3,689.1,0,0.13166666666666668,0.005507570547286107,609.3869100851723,130.14403413365415,0.1649470189701897,0.07146197873104482,0.6124989934841323,-0.46570711998862174,13.405059502577783,18.85,10
29262,Limnodynastes dorsalis,-32.0986,115.925,2018-08-17,4,753.6750000000001,43.05000000000001,0.125,0.0020000000000000018,609.3869100851723,130.14403413365415,0.1649470189701897,0.07146197873104482,1.1086800165318995,-0.5589968215200813,13.212552973415026,17.1,9.1
29337,Limnodynastes dorsalis,-27.7042458,114.1684965,2018-08-18,5,602.9,0,0.2864,0.015388307249337064,609.3869100851723,130.14403413365415,0.1649470189701897,0.07146197873104482,-0.049844083352376015,1.6995468525565491,19.828042937821227,26.7,11.6
29381,Crinia insignifera,-31.92510973,115.9404211,2018-08-19,9,3052.1111111111113,49.43694075396576,0.08633333333333333,0.018330302779823362,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,-0.6890539511420968,-2.364772370155005,21.936709658589187,24.7,10.2
29400,Crinia insignifera,-32.1287,115.96,2018-08-19,10,3093.8,0,0.1779,0.017006208016812893,3353.1283891469866,436.8558913811372,0.2173834139889018,0.05541763017426427,-0.5936245665066103,-0.7124702710084079,17.40574129197289,24.1,5.1
29483,Limnodynastes dorsalis,-32.04106027,115.8840802,2018-08-21,7,664.4571428571429,138.12060982034097,0.10214285714285715,0.007492853738253346,609.3869100851723,130.14403413365415,0.1649470189701897,0.07146197873104482,0.4231483458966323,-0.8788472267707991,15.212846434711526,17.6,13.3
